Optical Power Monitor
6.1.4945.818
Delimiter Used: , ','

Start of Measurement , 11/25/2024 17:02:48
Sample Interval , 1 s
, PM 220203310
Type, PM16-120
Serialnumber, 220203310
Sensor, Photodiode
SensorSerialnumber, 220203310
Wavelength / Responsivity, 633 nm

,,,PM 220203310, 
Samples ,Date (MM/dd/yyyy) ,Time of day (hh:mm:ss) ,Power (W),
0, 11/25/2024, 17:02:48.082,8.371E-05
1, 11/25/2024, 17:02:49.349,8.3713E-05
2, 11/25/2024, 17:02:50.371,8.3713E-05
3, 11/25/2024, 17:02:51.379,8.3716E-05
4, 11/25/2024, 17:02:52.408,8.3715E-05
5, 11/25/2024, 17:02:53.422,8.3715E-05
6, 11/25/2024, 17:02:54.432,8.3713E-05
7, 11/25/2024, 17:02:55.461,8.3713E-05
8, 11/25/2024, 17:02:56.471,8.3714E-05
9, 11/25/2024, 17:02:57.483,8.3708E-05
10, 11/25/2024, 17:02:58.489,8.3708E-05
11, 11/25/2024, 17:02:59.513,8.37E-05
12, 11/25/2024, 17:03:00.527,8.3711E-05
13, 11/25/2024, 17:03:01.539,8.3712E-05
14, 11/25/2024, 17:03:02.554,8.3706E-05
15, 11/25/2024, 17:03:03.566,8.371E-05
16, 11/25/2024, 17:03:04.579,8.3712E-05
17, 11/25/2024, 17:03:05.589,8.3716E-05
18, 11/25/2024, 17:03:06.608,8.3716E-05
19, 11/25/2024, 17:03:07.618,8.3715E-05
20, 11/25/2024, 17:03:08.634,8.3717E-05
