Optical Power Monitor
6.1.4945.818
Delimiter Used: , ','

Start of Measurement , 11/25/2024 16:05:09
Sample Interval , 1 s
, PM 220203310
Type, PM16-120
Serialnumber, 220203310
Sensor, Photodiode
SensorSerialnumber, 220203310
Wavelength / Responsivity, 633 nm

,,,PM 220203310, 
Samples ,Date (MM/dd/yyyy) ,Time of day (hh:mm:ss) ,Power (W),
0, 11/25/2024, 16:05:09.911,0.0017149
1, 11/25/2024, 16:05:10.367,0.0017149
2, 11/25/2024, 16:05:11.391,0.0017147
3, 11/25/2024, 16:05:12.398,0.0017149
4, 11/25/2024, 16:05:13.408,0.0017147
5, 11/25/2024, 16:05:14.415,0.001715
6, 11/25/2024, 16:05:15.422,0.0017148
7, 11/25/2024, 16:05:16.431,0.0017143
8, 11/25/2024, 16:05:17.447,0.0017141
9, 11/25/2024, 16:05:18.453,0.0017142
10, 11/25/2024, 16:05:19.477,0.0017143
11, 11/25/2024, 16:05:20.489,0.0017142
12, 11/25/2024, 16:05:21.512,0.0017144
13, 11/25/2024, 16:05:22.522,0.0017146
14, 11/25/2024, 16:05:23.533,0.0017145
15, 11/25/2024, 16:05:24.549,0.0017144
16, 11/25/2024, 16:05:25.562,0.0017144
17, 11/25/2024, 16:05:26.569,0.0017144
18, 11/25/2024, 16:05:27.585,0.0017146
19, 11/25/2024, 16:05:28.597,0.0017147
20, 11/25/2024, 16:05:29.612,0.0017149
21, 11/25/2024, 16:05:30.621,0.0017148
