Optical Power Monitor
6.1.4945.818
Delimiter Used: , ','

Start of Measurement , 12/2/2024 16:10:55
Sample Interval , 1 s
, PM 220203310
Type, PM16-120
Serialnumber, 220203310
Sensor, Photodiode
SensorSerialnumber, 220203310
Wavelength / Responsivity, 633 nm

,,,PM 220203310, 
Samples ,Date (MM/dd/yyyy) ,Time of day (hh:mm:ss) ,Power (W),
0, 12/2/2024, 16:10:55.460,5.9541E-06
1, 12/2/2024, 16:10:56.693,5.9543E-06
2, 12/2/2024, 16:10:57.716,5.9547E-06
3, 12/2/2024, 16:10:58.736,5.9549E-06
4, 12/2/2024, 16:10:59.739,5.9548E-06
5, 12/2/2024, 16:11:00.754,5.9554E-06
6, 12/2/2024, 16:11:01.758,5.9561E-06
7, 12/2/2024, 16:11:02.786,5.9561E-06
8, 12/2/2024, 16:11:03.802,5.9565E-06
9, 12/2/2024, 16:11:04.820,5.9569E-06
10, 12/2/2024, 16:11:05.830,5.9566E-06
11, 12/2/2024, 16:11:06.840,5.957E-06
12, 12/2/2024, 16:11:07.871,5.9567E-06
13, 12/2/2024, 16:11:08.150,5.9582E-06
14, 12/2/2024, 16:11:09.176,5.9579E-06
15, 12/2/2024, 16:11:10.194,5.9579E-06
16, 12/2/2024, 16:11:11.204,5.9593E-06
17, 12/2/2024, 16:11:12.224,5.959E-06
18, 12/2/2024, 16:11:13.238,5.9593E-06
19, 12/2/2024, 16:11:14.250,5.9594E-06
20, 12/2/2024, 16:11:15.271,5.9597E-06
21, 12/2/2024, 16:11:16.286,5.9602E-06
