Optical Power Monitor
6.1.4945.818
Delimiter Used: , ','

Start of Measurement , 12/9/2024 15:41:59
Sample Interval , 1 s
, PM 220203310
Type, PM16-120
Serialnumber, 220203310
Sensor, Photodiode
SensorSerialnumber, 220203310
Wavelength / Responsivity, 633 nm

,,,PM 220203310, 
Samples ,Date (MM/dd/yyyy) ,Time of day (hh:mm:ss) ,Power (W),
0, 12/9/2024, 15:41:59.943,0.0026158
1, 12/9/2024, 15:42:00.443,0.0026163
2, 12/9/2024, 15:42:01.471,0.0026165
3, 12/9/2024, 15:42:02.479,0.0026169
4, 12/9/2024, 15:42:03.495,0.0026174
5, 12/9/2024, 15:42:04.525,0.002618
6, 12/9/2024, 15:42:05.546,0.0026184
7, 12/9/2024, 15:42:06.571,0.002619
8, 12/9/2024, 15:42:07.596,0.0026194
9, 12/9/2024, 15:42:08.602,0.00262
10, 12/9/2024, 15:42:09.607,0.0026204
11, 12/9/2024, 15:42:10.627,0.0026209
12, 12/9/2024, 15:42:11.653,0.0026214
13, 12/9/2024, 15:42:12.656,0.0026219
14, 12/9/2024, 15:42:13.662,0.0026219
15, 12/9/2024, 15:42:14.672,0.0026224
16, 12/9/2024, 15:42:15.692,0.0026227
17, 12/9/2024, 15:42:16.718,0.0026229
18, 12/9/2024, 15:42:17.738,0.0026232
19, 12/9/2024, 15:42:18.749,0.0026236
20, 12/9/2024, 15:42:19.765,0.0026236
21, 12/9/2024, 15:42:20.787,0.0026238
