Optical Power Monitor
6.1.4945.818
Delimiter Used: , ','

Start of Measurement , 12/9/2024 15:44:38
Sample Interval , 1 s
, PM 220203310
Type, PM16-120
Serialnumber, 220203310
Sensor, Photodiode
SensorSerialnumber, 220203310
Wavelength / Responsivity, 633 nm

,,,PM 220203310, 
Samples ,Date (MM/dd/yyyy) ,Time of day (hh:mm:ss) ,Power (W),
0, 12/9/2024, 15:44:38.508,0.0026505
1, 12/9/2024, 15:44:39.749,0.0026494
2, 12/9/2024, 15:44:40.751,0.0026474
3, 12/9/2024, 15:44:41.770,0.0026461
4, 12/9/2024, 15:44:42.774,0.0026445
5, 12/9/2024, 15:44:43.796,0.0026422
6, 12/9/2024, 15:44:44.818,0.0026397
7, 12/9/2024, 15:44:45.820,0.0026367
8, 12/9/2024, 15:44:46.841,0.0026328
9, 12/9/2024, 15:44:47.860,0.0026295
10, 12/9/2024, 15:44:48.873,0.0026324
11, 12/9/2024, 15:44:49.151,0.002638
12, 12/9/2024, 15:44:50.163,0.002644
13, 12/9/2024, 15:44:51.172,0.0026507
14, 12/9/2024, 15:44:52.192,0.0026561
15, 12/9/2024, 15:44:53.215,0.0026607
16, 12/9/2024, 15:44:54.219,0.0026634
17, 12/9/2024, 15:44:55.235,0.0026658
18, 12/9/2024, 15:44:56.263,0.002668
19, 12/9/2024, 15:44:57.286,0.0026695
20, 12/9/2024, 15:44:58.303,0.0026708
21, 12/9/2024, 15:44:59.321,0.0026728
22, 12/9/2024, 15:45:00.332,0.0026742
23, 12/9/2024, 15:45:01.340,0.002675
24, 12/9/2024, 15:45:02.357,0.0026763
25, 12/9/2024, 15:45:03.378,0.0026775
26, 12/9/2024, 15:45:04.404,0.002678
27, 12/9/2024, 15:45:05.423,0.0026785
28, 12/9/2024, 15:45:06.446,0.0026794
29, 12/9/2024, 15:45:07.467,0.0026809
30, 12/9/2024, 15:45:08.497,0.0026825
31, 12/9/2024, 15:45:09.515,0.0026838
32, 12/9/2024, 15:45:10.534,0.0026853
33, 12/9/2024, 15:45:11.553,0.0026867
34, 12/9/2024, 15:45:12.573,0.0026881
35, 12/9/2024, 15:45:13.592,0.0026896
36, 12/9/2024, 15:45:14.615,0.0026918
37, 12/9/2024, 15:45:15.628,0.0026941
38, 12/9/2024, 15:45:16.636,0.0026954
39, 12/9/2024, 15:45:17.656,0.0026966
40, 12/9/2024, 15:45:18.676,0.002698
41, 12/9/2024, 15:45:19.698,0.0026994
42, 12/9/2024, 15:45:20.710,0.0027006
43, 12/9/2024, 15:45:21.717,0.0027016
44, 12/9/2024, 15:45:22.732,0.0027027
45, 12/9/2024, 15:45:23.758,0.0027043
46, 12/9/2024, 15:45:24.779,0.0027053
47, 12/9/2024, 15:45:25.809,0.0027065
48, 12/9/2024, 15:45:26.836,0.0027085
49, 12/9/2024, 15:45:27.861,0.0027105
50, 12/9/2024, 15:45:28.886,0.0027119
51, 12/9/2024, 15:45:29.148,0.0027127
52, 12/9/2024, 15:45:30.163,0.0027135
53, 12/9/2024, 15:45:31.169,0.0027145
54, 12/9/2024, 15:45:32.177,0.0027158
55, 12/9/2024, 15:45:33.194,0.0027169
56, 12/9/2024, 15:45:34.218,0.0027178
57, 12/9/2024, 15:45:35.220,0.0027176
58, 12/9/2024, 15:45:36.240,0.0027164
59, 12/9/2024, 15:45:37.253,0.0027157
60, 12/9/2024, 15:45:38.263,0.0027147
61, 12/9/2024, 15:45:39.272,0.0027135
62, 12/9/2024, 15:45:40.283,0.0027126
63, 12/9/2024, 15:45:41.297,0.0027116
64, 12/9/2024, 15:45:42.307,0.0027108
65, 12/9/2024, 15:45:43.321,0.00271
66, 12/9/2024, 15:45:44.336,0.0027092
67, 12/9/2024, 15:45:45.350,0.0027085
68, 12/9/2024, 15:45:46.364,0.0027079
69, 12/9/2024, 15:45:47.378,0.0027073
70, 12/9/2024, 15:45:48.390,0.0027068
71, 12/9/2024, 15:45:49.401,0.0027064
72, 12/9/2024, 15:45:50.412,0.0027059
73, 12/9/2024, 15:45:51.428,0.0027054
74, 12/9/2024, 15:45:52.442,0.0027047
75, 12/9/2024, 15:45:53.453,0.0027043
76, 12/9/2024, 15:45:54.470,0.0027036
77, 12/9/2024, 15:45:55.481,0.0027032
78, 12/9/2024, 15:45:56.494,0.0027023
79, 12/9/2024, 15:45:57.507,0.0027021
80, 12/9/2024, 15:45:58.519,0.0027015
81, 12/9/2024, 15:45:59.531,0.002701
82, 12/9/2024, 15:46:00.547,0.0027006
83, 12/9/2024, 15:46:01.560,0.0027005
84, 12/9/2024, 15:46:02.574,0.0027002
85, 12/9/2024, 15:46:03.584,0.0026998
86, 12/9/2024, 15:46:04.599,0.0026996
87, 12/9/2024, 15:46:05.613,0.0026993
88, 12/9/2024, 15:46:06.623,0.0026993
89, 12/9/2024, 15:46:07.637,0.0026991
90, 12/9/2024, 15:46:08.649,0.0026991
91, 12/9/2024, 15:46:09.658,0.002699
92, 12/9/2024, 15:46:10.669,0.0026988
93, 12/9/2024, 15:46:11.685,0.0026986
94, 12/9/2024, 15:46:12.700,0.0026985
95, 12/9/2024, 15:46:13.711,0.0026982
96, 12/9/2024, 15:46:14.721,0.0026978
97, 12/9/2024, 15:46:15.733,0.0026978
98, 12/9/2024, 15:46:16.751,0.0026977
99, 12/9/2024, 15:46:17.764,0.0026978
100, 12/9/2024, 15:46:18.774,0.0026978
101, 12/9/2024, 15:46:19.784,0.0026976
102, 12/9/2024, 15:46:20.797,0.0026974
103, 12/9/2024, 15:46:21.806,0.0026975
104, 12/9/2024, 15:46:22.818,0.0026975
105, 12/9/2024, 15:46:23.829,0.0026977
106, 12/9/2024, 15:46:24.841,0.0026979
107, 12/9/2024, 15:46:25.851,0.0026982
108, 12/9/2024, 15:46:26.868,0.0026984
109, 12/9/2024, 15:46:27.881,0.0026985
110, 12/9/2024, 15:46:28.161,0.0026987
111, 12/9/2024, 15:46:29.174,0.0026991
112, 12/9/2024, 15:46:30.185,0.0026993
113, 12/9/2024, 15:46:31.206,0.0026994
114, 12/9/2024, 15:46:32.220,0.0026998
