Optical Power Monitor
6.1.4945.818
Delimiter Used: , ','

Start of Measurement , 12/9/2024 15:43:06
Sample Interval , 1 s
, PM 220203310
Type, PM16-120
Serialnumber, 220203310
Sensor, Photodiode
SensorSerialnumber, 220203310
Wavelength / Responsivity, 633 nm

,,,PM 220203310, 
Samples ,Date (MM/dd/yyyy) ,Time of day (hh:mm:ss) ,Power (W),
0, 12/9/2024, 15:43:06.694,1.6708E-06
1, 12/9/2024, 15:43:07.908,1.6704E-06
2, 12/9/2024, 15:43:08.172,1.6705E-06
3, 12/9/2024, 15:43:09.184,1.6707E-06
4, 12/9/2024, 15:43:10.200,1.6702E-06
5, 12/9/2024, 15:43:11.219,1.6704E-06
6, 12/9/2024, 15:43:12.232,1.6706E-06
7, 12/9/2024, 15:43:13.243,1.6706E-06
8, 12/9/2024, 15:43:14.256,1.671E-06
9, 12/9/2024, 15:43:15.258,1.6707E-06
10, 12/9/2024, 15:43:16.280,1.6706E-06
11, 12/9/2024, 15:43:17.290,1.6707E-06
12, 12/9/2024, 15:43:18.299,1.6705E-06
13, 12/9/2024, 15:43:19.313,1.6706E-06
14, 12/9/2024, 15:43:20.327,1.6706E-06
15, 12/9/2024, 15:43:21.340,1.6708E-06
16, 12/9/2024, 15:43:22.350,1.6709E-06
17, 12/9/2024, 15:43:23.362,1.671E-06
18, 12/9/2024, 15:43:24.384,1.6713E-06
19, 12/9/2024, 15:43:25.387,1.6716E-06
20, 12/9/2024, 15:43:26.394,1.6719E-06
21, 12/9/2024, 15:43:27.415,1.672E-06
