Optical Power Monitor
6.1.4945.818
Delimiter Used: , ','

Start of Measurement , 12/9/2024 15:40:47
Sample Interval , 1 s
, PM 220203310
Type, PM16-120
Serialnumber, 220203310
Sensor, Photodiode
SensorSerialnumber, 220203310
Wavelength / Responsivity, 633 nm

,,,PM 220203310, 
Samples ,Date (MM/dd/yyyy) ,Time of day (hh:mm:ss) ,Power (W),
0, 12/9/2024, 15:40:47.712,1.6429E-06
1, 12/9/2024, 15:40:48.932,1.6428E-06
2, 12/9/2024, 15:40:49.209,1.6426E-06
3, 12/9/2024, 15:40:50.226,1.6424E-06
4, 12/9/2024, 15:40:51.240,1.6421E-06
5, 12/9/2024, 15:40:52.263,1.6418E-06
6, 12/9/2024, 15:40:53.268,1.6415E-06
7, 12/9/2024, 15:40:54.288,1.6413E-06
8, 12/9/2024, 15:40:55.293,1.641E-06
9, 12/9/2024, 15:40:56.321,1.6407E-06
10, 12/9/2024, 15:40:57.323,1.6406E-06
11, 12/9/2024, 15:40:58.338,1.6404E-06
12, 12/9/2024, 15:40:59.357,1.6401E-06
13, 12/9/2024, 15:41:00.377,1.6398E-06
14, 12/9/2024, 15:41:01.401,1.6395E-06
15, 12/9/2024, 15:41:02.407,1.6392E-06
16, 12/9/2024, 15:41:03.413,1.6388E-06
17, 12/9/2024, 15:41:04.419,1.6385E-06
18, 12/9/2024, 15:41:05.450,1.6382E-06
19, 12/9/2024, 15:41:06.466,1.6378E-06
20, 12/9/2024, 15:41:07.481,1.6375E-06
21, 12/9/2024, 15:41:08.500,1.6371E-06
