Optical Power Monitor
6.1.4945.818
Delimiter Used: , ','

Start of Measurement , 11/21/2024 15:48:23
Sample Interval , 1 s
, PM 220203310
Type, PM16-120
Serialnumber, 220203310
Sensor, Photodiode
SensorSerialnumber, 220203310
Wavelength / Responsivity, 633 nm

,,,PM 220203310, 
Samples ,Date (MM/dd/yyyy) ,Time of day (hh:mm:ss) ,Power (W),
0, 11/21/2024, 15:48:23.995,0.0015178
1, 11/21/2024, 15:48:24.447,0.0015179
2, 11/21/2024, 15:48:25.476,0.0015181
3, 11/21/2024, 15:48:26.495,0.0015187
4, 11/21/2024, 15:48:27.525,0.0015188
5, 11/21/2024, 15:48:28.555,0.001519
6, 11/21/2024, 15:48:29.556,0.0015188
7, 11/21/2024, 15:48:30.572,0.0015188
8, 11/21/2024, 15:48:31.580,0.0015188
9, 11/21/2024, 15:48:32.593,0.0015191
10, 11/21/2024, 15:48:33.621,0.0015192
11, 11/21/2024, 15:48:34.628,0.0015195
12, 11/21/2024, 15:48:35.647,0.0015195
13, 11/21/2024, 15:48:36.668,0.00152
14, 11/21/2024, 15:48:37.684,0.0015203
15, 11/21/2024, 15:48:38.689,0.0015206
16, 11/21/2024, 15:48:39.703,0.0015203
17, 11/21/2024, 15:48:40.715,0.0015203
18, 11/21/2024, 15:48:41.732,0.0015201
19, 11/21/2024, 15:48:42.741,0.0015207
20, 11/21/2024, 15:48:43.751,0.0015206
21, 11/21/2024, 15:48:44.764,0.0015209
