Optical Power Monitor
6.1.4945.818
Delimiter Used: , ','

Start of Measurement , 11/25/2024 17:42:30
Sample Interval , 1 s
, PM 220203310
Type, PM16-120
Serialnumber, 220203310
Sensor, Photodiode
SensorSerialnumber, 220203310
Wavelength / Responsivity, 633 nm

,,,PM 220203310, 
Samples ,Date (MM/dd/yyyy) ,Time of day (hh:mm:ss) ,Power (W),
0, 11/25/2024, 17:42:30.551,1.3613E-06
1, 11/25/2024, 17:42:31.763,1.3603E-06
2, 11/25/2024, 17:42:32.779,1.359E-06
3, 11/25/2024, 17:42:33.782,1.3576E-06
4, 11/25/2024, 17:42:34.796,1.3562E-06
5, 11/25/2024, 17:42:35.819,1.3548E-06
6, 11/25/2024, 17:42:36.833,1.3533E-06
7, 11/25/2024, 17:42:37.860,1.3518E-06
8, 11/25/2024, 17:42:38.884,1.3503E-06
9, 11/25/2024, 17:42:39.144,1.3494E-06
10, 11/25/2024, 17:42:40.168,1.3483E-06
11, 11/25/2024, 17:42:41.188,1.3467E-06
12, 11/25/2024, 17:42:42.203,1.3453E-06
13, 11/25/2024, 17:42:43.203,1.3438E-06
14, 11/25/2024, 17:42:44.217,1.3423E-06
15, 11/25/2024, 17:42:45.225,1.3408E-06
16, 11/25/2024, 17:42:46.250,1.3394E-06
17, 11/25/2024, 17:42:47.274,1.3379E-06
18, 11/25/2024, 17:42:48.304,1.3363E-06
19, 11/25/2024, 17:42:49.310,1.3347E-06
20, 11/25/2024, 17:42:50.316,1.3331E-06
21, 11/25/2024, 17:42:51.337,1.3315E-06
