Optical Power Monitor
6.1.4945.818
Delimiter Used: , ','

Start of Measurement , 11/25/2024 17:47:14
Sample Interval , 1 s
, PM 220203310
Type, PM16-120
Serialnumber, 220203310
Sensor, Photodiode
SensorSerialnumber, 220203310
Wavelength / Responsivity, 633 nm

,,,PM 220203310, 
Samples ,Date (MM/dd/yyyy) ,Time of day (hh:mm:ss) ,Power (W),
0, 11/25/2024, 17:47:14.154,7.4413E-05
1, 11/25/2024, 17:47:15.358,7.438E-05
2, 11/25/2024, 17:47:16.387,7.4341E-05
3, 11/25/2024, 17:47:17.410,7.4293E-05
4, 11/25/2024, 17:47:18.433,7.4248E-05
5, 11/25/2024, 17:47:19.456,7.4195E-05
6, 11/25/2024, 17:47:20.456,7.4147E-05
7, 11/25/2024, 17:47:21.458,7.4096E-05
8, 11/25/2024, 17:47:22.486,7.4035E-05
9, 11/25/2024, 17:47:23.506,7.3969E-05
10, 11/25/2024, 17:47:24.536,7.3892E-05
11, 11/25/2024, 17:47:25.552,7.3798E-05
12, 11/25/2024, 17:47:26.571,7.362E-05
13, 11/25/2024, 17:47:27.589,7.3272E-05
14, 11/25/2024, 17:47:28.613,7.2965E-05
15, 11/25/2024, 17:47:29.633,7.308E-05
16, 11/25/2024, 17:47:30.647,7.3227E-05
17, 11/25/2024, 17:47:31.660,7.3332E-05
18, 11/25/2024, 17:47:32.674,7.3413E-05
19, 11/25/2024, 17:47:33.684,7.3484E-05
20, 11/25/2024, 17:47:34.696,7.3553E-05
